Student ID,UID,Time,Date
202111139,13  d6  60  b5  ,12:46:24,2024-04-03
202211016,c3  a0  63  b5  ,12:46:31,2024-04-03
202111104,b3  8a  62  b5  ,12:46:33,2024-04-03
202311044,b7  41  c1  5c  ,12:46:36,2024-04-03
202311005,46  9c  31  04  ,12:46:41,2024-04-03
202111107,43  81  61  b5  ,12:46:45,2024-04-03
202311054,86  31  33  04  ,12:46:50,2024-04-03
202311155,97  2b  88  5c  ,12:46:56,2024-04-03
202211056,8b  3e  de  4e  ,12:47:03,2024-04-03
202311210,c7  f6  c8  5c  ,12:47:06,2024-04-03
202311211,97  85  c7  5c  ,12:47:10,2024-04-03
202311033,b7  5c  99  5c  ,12:47:16,2024-04-03
202311193,d7  b0  cc  5c  ,12:47:19,2024-04-03
202211059,03  be  5f  b5  ,12:47:22,2024-04-03
202323010,db  82  f2  4d  ,12:47:25,2024-04-03
202311063,fb  1a  04  4e  ,12:47:33,2024-04-03
202311025,d7  6a  cb  5c  ,12:47:37,2024-04-03
202311150,97  3c  c5  5c  ,12:47:41,2024-04-03
202011118,22  51  b0  e5  ,12:47:45,2024-04-03
202111058,83  2e  60  b5  ,12:47:48,2024-04-03
202111125,93  e2  61  b5  ,12:47:51,2024-04-03
202111038,f2  68  ac  e5  ,12:47:53,2024-04-03
202211017,f3  35  5e  b5  ,12:47:56,2024-04-03
202111119,d3  1a  67  b5  ,12:48:05,2024-04-03
202311020,57  40  c4  5c  ,12:48:12,2024-04-03
202211036,8b  af  1f  4e  ,12:48:18,2024-04-03
202211195,c6  f5  32  04  ,12:48:22,2024-04-03
202311017,57  b7  b6  5c  ,12:48:25,2024-04-03
202311104,cb  38  96  4e  ,12:48:29,2024-04-03
202211075,ed  ed  03  c5  ,12:48:33,2024-04-03
202311132,2b  9a  d0  4e  ,12:48:36,2024-04-03
202011187,82  48  b0  e5  ,12:48:39,2024-04-03
202211076,3b  03  ec  4d  ,12:48:44,2024-04-03
202311052,0b  42  a1  4e  ,12:48:48,2024-04-03
202311173,07  50  c7  5c  ,12:48:53,2024-04-03
202211044,93  11  5e  b5  ,12:48:56,2024-04-03
202111085,c2  35  af  e5  ,12:48:59,2024-04-03
202311137,8b  1d  3e  4e  ,12:49:02,2024-04-03
202311084,8b  2d  0b  4e  ,12:49:06,2024-04-03
202211214,3b  05  82  4e  ,12:49:09,2024-04-03
201911185,83  d6  64  b5  ,12:49:12,2024-04-03
202111051,e2  31  ae  e5  ,12:49:15,2024-04-03
202011052,e3  18  5c  b5  ,12:49:18,2024-04-03
202111122,d3  bf  62  b5  ,12:49:21,2024-04-03
202211194,db  ee  9b  4e  ,12:49:24,2024-04-03
202011102,d2  3f  b0  e5  ,12:49:27,2024-04-03
202311123,1b  a2  b1  4e  ,12:49:30,2024-04-03
202311140,db  dc  23  4e  ,12:49:32,2024-04-03
202311023,87  78  ca  5c  ,12:49:36,2024-04-03
202311180,eb  47  fe  4d  ,12:49:39,2024-04-03
202311075,ab  bc  d5  4e  ,12:49:44,2024-04-03
202311189,7b  d4  55  4e  ,12:49:48,2024-04-03
201911157,d3  14  67  b5  ,12:49:51,2024-04-03
202111008,43  4d  25  ae  ,12:49:55,2024-04-03
202311152,d7  a7  87  5c  ,12:49:58,2024-04-03
202311053,bb  d2  7e  4e  ,12:50:01,2024-04-03
202311083,0b  36  d9  4e  ,12:50:08,2024-04-03
202311055,cb  60  06  4e  ,12:50:11,2024-04-03
202111170,0d  d0  f7  c4  ,12:50:15,2024-04-03
202311040,57  4c  9f  5c  ,12:50:19,2024-04-03
202311170,67  80  c0  5c  ,12:50:21,2024-04-03
202111079,d3  8c  5d  b5  ,12:50:28,2024-04-03
202111012,d3  98  5f  b5  ,12:50:35,2024-04-03
201911090,ab  3e  d7  4e  ,12:50:44,2024-04-03
202311144,47  3d  c4  5c  ,12:50:47,2024-04-03
202311147,d7  a8  ad  5c  ,12:50:51,2024-04-03
202311106,6b  77  ef  4d  ,12:50:54,2024-04-03
202311134,76  8e  33  04  ,12:50:57,2024-04-03
202311151,c7  5e  cc  5c  ,12:51:00,2024-04-03
202211053,03  e9  60  b5  ,12:51:03,2024-04-03
202311191,cb  08  8b  4e  ,12:51:07,2024-04-03
202211142,e6  c4  33  04  ,12:51:14,2024-04-03
202211142,e6  c4  33  04  ,12:51:25,2024-04-03
202211142,e6  c4  33  04  ,12:51:31,2024-04-03
202211187,fb  80  64  4e  ,12:51:40,2024-04-03
202311088,bb  bf  a4  4e  ,12:51:43,2024-04-03
202311091,5b  68  9b  4e  ,12:51:46,2024-04-03
202111163,b3  cd  5b  b5  ,12:51:49,2024-04-03
202311122,4b  67  d9  4e  ,12:51:52,2024-04-03
202311069,0b  96  24  4e  ,12:51:55,2024-04-03
202311024,67  03  ae  5c  ,12:51:58,2024-04-03
202311014,57  a4  c0  5c  ,12:52:01,2024-04-03
202211020,53  78  65  b5  ,12:52:18,2024-04-03
202011056,43  4e  5e  b5  ,12:52:21,2024-04-03
202211090,f7  81  c4  5c  ,12:52:26,2024-04-03
202311082,db  67  04  4e  ,12:52:30,2024-04-03
202311109,07  87  88  5c  ,12:52:35,2024-04-03
202211099,9b  69  16  4e  ,12:52:39,2024-04-03
202311143,16  74  33  04  ,12:52:45,2024-04-03
202311037,57  4a  9f  5c  ,12:52:48,2024-04-03
202311131,a6  e2  31  04  ,12:52:51,2024-04-03
202311086,bb  0e  d7  4e  ,12:52:55,2024-04-03
202311181,0b  98  1c  4e  ,12:52:59,2024-04-03
202311156,17  95  c4  5c  ,12:53:02,2024-04-03
202311169,17  c0  c7  5c  ,12:53:28,2024-04-03
202311169,17  c0  c7  5c  ,12:53:31,2024-04-03
202311169,17  c0  c7  5c  ,12:53:34,2024-04-03
202311169,17  c0  c7  5c  ,12:53:37,2024-04-03
202011120,b3  81  63  b5  ,12:53:47,2024-04-03
202311098,1b  3b  61  4e  ,12:53:51,2024-04-03
201811063,22  3b  a8  e5  ,12:53:57,2024-04-03
202211112,7b  a3  ad  4e  ,12:54:03,2024-04-03
202311046,d7  27  c6  5c  ,12:54:07,2024-04-03
202311174,c7  5e  c8  5c  ,12:54:12,2024-04-03
202311007,17  9d  ca  5c  ,12:54:15,2024-04-03
202011100,fe  e2  20  14  ,12:54:18,2024-04-03
202011048,7c  97  c1  dd  ,12:54:23,2024-04-03
202311077,9b  4b  df  4e  ,12:54:26,2024-04-03
201911162,13  5b  5e  b5  ,12:54:29,2024-04-03
202311160,a7  f7  cb  5c  ,12:54:33,2024-04-03
202111141,43  12  68  b5  ,12:54:37,2024-04-03
202111060,43  99  66  b5  ,12:54:44,2024-04-03
202311158,57  e4  ca  5c  ,12:54:49,2024-04-03
201911048,b3  d9  5d  b5  ,12:54:54,2024-04-03
202211206,0b  42  9e  4e  ,12:55:09,2024-04-03
202211071,03  9b  24  ae  ,12:55:32,2024-04-03
202311127,eb  36  a3  4e  ,12:55:42,2024-04-03
202311095,db  c5  77  4e  ,12:55:46,2024-04-03
