201811020,62  6d  ae  e5  ,16:41:01,2023-05-04
202211121,ab  e7  63  4e  ,16:41:23,2023-05-04
202211105,fb  d8  d1  4e  ,16:41:29,2023-05-04
202211105,fb  d8  d1  4e  ,16:41:29,2023-05-04
201811075,57  d3  cc  5c  ,16:41:32,2023-05-04
201811057,93  e6  61  b5  ,16:41:38,2023-05-04
202011145,c2  db  aa  e5  ,16:41:43,2023-05-04
202011169,02  69  a8  e5  ,16:41:47,2023-05-04
202211061,d3  a0  62  b5  ,16:41:50,2023-05-04
202211045,f3  50  68  b5  ,16:41:54,2023-05-04
202011168,e2  88  aa  e5  ,16:41:57,2023-05-04
202011011,03  47  62  b5  ,16:42:00,2023-05-04
202011018,c3  c1  63  b5  ,16:42:03,2023-05-04
202011125,f6  9f  31  04  ,16:42:08,2023-05-04
202211217,8b  f2  5b  4e  ,16:42:11,2023-05-04
202011043,23  49  63  b5  ,16:42:13,2023-05-04
202011184,92  df  94  e5  ,16:42:18,2023-05-04
202011194,22  d7  af  e5  ,16:42:21,2023-05-04
202011013,9b  e3  96  4e  ,16:42:25,2023-05-04
202011006,d3  7b  5d  b5  ,16:42:28,2023-05-04
202011061,63  c0  5d  b5  ,16:42:45,2023-05-04
202011003,bb  bf  e0  4e  ,16:42:57,2023-05-04
202011175,f2  d0  af  e5  ,16:42:59,2023-05-04
202011197,f2  5b  b0  e5  ,16:43:06,2023-05-04
202211018,43  65  62  b5  ,16:43:09,2023-05-04
201811069,42  82  ad  e5  ,16:43:13,2023-05-04
202211208,6b  47  d1  4e  ,16:43:53,2023-05-04
202011133,3b  5a  7a  4e  ,16:43:57,2023-05-04
202011108,62  d3  af  e5  ,16:44:48,2023-05-04
202211155,cb  0a  d1  4e  ,16:44:53,2023-05-04
202011007,9e  f8  20  14  ,16:44:57,2023-05-04
202111140,c3  cc  5b  b5  ,16:45:07,2023-05-04
202111129,33  f7  64  b5  ,16:45:10,2023-05-04
202211080,db  c7  e1  4e  ,16:45:16,2023-05-04
201911193,fb  4d  de  4e  ,16:45:31,2023-05-04
201811147,73  5e  60  b5  ,16:46:12,2023-05-04
202211181,5b  46  37  4e  ,16:46:23,2023-05-04
202211140,8b  45  e1  4e  ,16:46:32,2023-05-04
202111028,c3  a3  63  b5  ,16:47:07,2023-05-04
201611090,13  a5  61  b5  ,16:48:32,2023-05-04
202211190,0e  4f  21  14  ,16:48:36,2023-05-04
202011044,23  8c  67  b5  ,16:48:48,2023-05-04
202211131,8b  f5  bd  4e  ,16:49:04,2023-05-04
202211130,7b  72  3a  4e  ,16:49:42,2023-05-04
202211077,0b  13  d3  4e  ,16:50:03,2023-05-04
202211184,9b  d5  c8  4e  ,16:50:11,2023-05-04
202211005,f3  c1  62  b5  ,16:50:16,2023-05-04
202211148,5b  b1  78  4e  ,16:50:23,2023-05-04
202211201,fb  66  4f  4e  ,16:50:30,2023-05-04
202211068,23  13  66  b5  ,16:50:34,2023-05-04
202211032,e3  d8  67  b5  ,16:50:59,2023-05-04
202211011,cb  f7  34  4e  ,16:51:32,2023-05-04
202011203,c7  84  8c  5c  ,16:51:36,2023-05-04
202211069,03  31  66  b5  ,16:51:40,2023-05-04
202211127,db  bc  90  4e  ,16:51:42,2023-05-04
202211127,db  bc  90  4e  ,16:51:44,2023-05-04
202211170,8b  5f  70  4e  ,16:51:47,2023-05-04
202211152,5b  c8  08  4e  ,16:51:50,2023-05-04
202211095,fb  6c  0d  4e  ,16:51:55,2023-05-04
202211222,9b  7b  d5  4e  ,16:51:58,2023-05-04
202111002,e3  2f  68  b5  ,16:52:02,2023-05-04
201811157,82  e9  aa  e5  ,16:52:07,2023-05-04
