Student ID,UID,Time,Date
202422022,87  f3  c7  5c  ,12:43:46,2024-02-28
202422005,fd  b0  34  c5  ,12:44:01,2024-02-28
202311106,6b  77  ef  4d  ,12:45:39,2024-02-28
202111107,43  81  61  b5  ,12:45:43,2024-02-28
202211195,c6  f5  32  04  ,12:45:48,2024-02-28
202311044,b7  41  c1  5c  ,12:45:52,2024-02-28
202111051,e2  31  ae  e5  ,12:45:55,2024-02-28
202111122,d3  bf  62  b5  ,12:45:59,2024-02-28
202111119,d3  1a  67  b5  ,12:46:15,2024-02-28
202111058,83  2e  60  b5  ,12:46:22,2024-02-28
202311134,76  8e  33  04  ,12:46:29,2024-02-28
201911157,d3  14  67  b5  ,12:46:59,2024-02-28
202311069,0b  96  24  4e  ,12:47:05,2024-02-28
202211059,03  be  5f  b5  ,12:47:13,2024-02-28
202111079,d3  8c  5d  b5  ,12:47:17,2024-02-28
201911185,83  d6  64  b5  ,12:47:20,2024-02-28
202111012,d3  98  5f  b5  ,12:47:23,2024-02-28
202011102,d2  3f  b0  e5  ,12:47:45,2024-02-28
202111125,93  e2  61  b5  ,12:47:50,2024-02-28
202311095,db  c5  77  4e  ,12:48:03,2024-02-28
202311082,db  67  04  4e  ,12:48:08,2024-02-28
202311082,db  67  04  4e  ,12:48:10,2024-02-28
202211044,93  11  5e  b5  ,12:48:13,2024-02-28
202311023,87  78  ca  5c  ,12:48:16,2024-02-28
202211103,eb  e0  c1  4e  ,12:48:25,2024-02-28
202011052,e3  18  5c  b5  ,12:48:29,2024-02-28
202011094,73  bc  64  b5  ,12:48:33,2024-02-28
202311053,bb  d2  7e  4e  ,12:48:37,2024-02-28
202311189,7b  d4  55  4e  ,12:48:41,2024-02-28
202311088,bb  bf  a4  4e  ,12:48:57,2024-02-28
202111038,f2  68  ac  e5  ,12:49:04,2024-02-28
202111061,d3  e0  5f  b5  ,12:49:09,2024-02-28
202311051,d7  c7  c0  5c  ,12:49:15,2024-02-28
202311127,eb  36  a3  4e  ,12:49:18,2024-02-28
202111060,43  99  66  b5  ,12:49:23,2024-02-28
202311123,1b  a2  b1  4e  ,12:49:26,2024-02-28
202211194,db  ee  9b  4e  ,12:49:30,2024-02-28
202311150,97  3c  c5  5c  ,12:49:37,2024-02-28
202111008,43  4d  25  ae  ,12:49:51,2024-02-28
202311077,9b  4b  df  4e  ,12:49:57,2024-02-28
202011118,22  51  b0  e5  ,12:50:00,2024-02-28
202111104,b3  8a  62  b5  ,12:50:03,2024-02-28
202311025,d7  6a  cb  5c  ,12:50:34,2024-02-28
202311211,97  85  c7  5c  ,12:50:40,2024-02-28
202311210,c7  f6  c8  5c  ,12:50:45,2024-02-28
202211214,3b  05  82  4e  ,12:50:49,2024-02-28
202311005,46  9c  31  04  ,12:50:57,2024-02-28
202311054,86  31  33  04  ,12:51:06,2024-02-28
202211053,03  e9  60  b5  ,12:51:13,2024-02-28
202111164,b7  4b  c5  5c  ,12:51:17,2024-02-28
202111139,13  d6  60  b5  ,12:51:26,2024-02-28
201911162,13  5b  5e  b5  ,12:51:32,2024-02-28
202111085,c2  35  af  e5  ,12:51:36,2024-02-28
202311147,d7  a8  ad  5c  ,12:51:39,2024-02-28
202311169,17  c0  c7  5c  ,12:51:42,2024-02-28
202311140,db  dc  23  4e  ,12:51:45,2024-02-28
202311098,1b  3b  61  4e  ,12:51:50,2024-02-28
202111033,e2  06  ab  e5  ,12:51:59,2024-02-28
202311055,cb  60  06  4e  ,12:52:17,2024-02-28
202011120,b3  81  63  b5  ,12:52:32,2024-02-28
202311024,67  03  ae  5c  ,12:52:39,2024-02-28
202311014,57  a4  c0  5c  ,12:52:43,2024-02-28
202311084,8b  2d  0b  4e  ,12:52:47,2024-02-28
202311193,d7  b0  cc  5c  ,12:52:51,2024-02-28
202311137,8b  1d  3e  4e  ,12:52:54,2024-02-28
202311020,57  40  c4  5c  ,12:53:01,2024-02-28
202211036,8b  af  1f  4e  ,12:53:04,2024-02-28
202011187,82  48  b0  e5  ,12:53:10,2024-02-28
202311175,67  ef  c3  5c  ,12:53:14,2024-02-28
202311151,c7  5e  cc  5c  ,12:53:20,2024-02-28
202211076,3b  03  ec  4d  ,12:53:25,2024-02-28
202211099,9b  69  16  4e  ,12:53:28,2024-02-28
202311155,97  2b  88  5c  ,12:53:44,2024-02-28
202211210,fd  31  00  c5  ,12:53:48,2024-02-28
202211094,c7  ec  c4  5c  ,12:53:58,2024-02-28
202211219,6b  81  43  4e  ,12:54:03,2024-02-28
202311158,57  e4  ca  5c  ,12:54:06,2024-02-28
202311158,57  e4  ca  5c  ,12:54:07,2024-02-28
202211056,8b  3e  de  4e  ,12:54:10,2024-02-28
202111124,13  b5  5b  b5  ,12:54:31,2024-02-28
202111141,43  12  68  b5  ,12:54:42,2024-02-28
201911165,37  69  8c  5c  ,12:54:46,2024-02-28
202111163,b3  cd  5b  b5  ,12:54:50,2024-02-28
202311132,2b  9a  d0  4e  ,12:54:54,2024-02-28
202011086,92  d3  af  e5  ,12:54:58,2024-02-28
202211112,7b  a3  ad  4e  ,12:55:01,2024-02-28
202311052,0b  42  a1  4e  ,12:55:15,2024-02-28
202311040,57  4c  9f  5c  ,12:55:19,2024-02-28
202323010,db  82  f2  4d  ,12:55:23,2024-02-28
202311182,cb  42  04  4e  ,12:55:31,2024-02-28
201911159,4e  38  23  14  ,12:55:38,2024-02-28
201911090,ab  3e  d7  4e  ,12:55:44,2024-02-28
202311213,47  7d  c0  5c  ,12:55:49,2024-02-28
202311180,eb  47  fe  4d  ,12:55:51,2024-02-28
202311165,27  85  cb  5c  ,12:55:59,2024-02-28
202311007,17  9d  ca  5c  ,12:56:19,2024-02-28
202311174,c7  5e  c8  5c  ,12:56:25,2024-02-28
202311086,bb  0e  d7  4e  ,12:56:33,2024-02-28
202311181,0b  98  1c  4e  ,12:56:38,2024-02-28
202211090,f7  81  c4  5c  ,12:56:43,2024-02-28
202211090,f7  81  c4  5c  ,12:56:44,2024-02-28
201811028,42  8b  b0  e5  ,12:56:47,2024-02-28
202211052,f3  07  68  b5  ,12:56:52,2024-02-28
202011103,2b  18  d2  4d  ,12:56:57,2024-02-28
202311148,16  b5  32  04  ,12:57:03,2024-02-28
201811063,22  3b  a8  e5  ,12:57:11,2024-02-28
202211071,03  9b  24  ae  ,12:57:16,2024-02-28
202311026,67  fd  87  5c  ,12:57:20,2024-02-28
202011056,43  4e  5e  b5  ,12:57:24,2024-02-28
202311160,a7  f7  cb  5c  ,12:57:29,2024-02-28
202311037,57  4a  9f  5c  ,12:57:33,2024-02-28
202311045,a7  7d  c6  5c  ,12:57:37,2024-02-28
202311129,ab  e0  d6  4e  ,12:57:41,2024-02-28
202311039,27  1a  8b  5c  ,12:57:44,2024-02-28
202311033,b7  5c  99  5c  ,12:57:59,2024-02-28
202311143,16  74  33  04  ,12:58:05,2024-02-28
202311057,db  95  f8  4d  ,12:58:10,2024-02-28
202211206,0b  42  9e  4e  ,12:58:15,2024-02-28
202211187,fb  80  64  4e  ,12:58:17,2024-02-28
202111021,b3  4d  60  b5  ,12:58:20,2024-02-28
202211020,53  78  65  b5  ,12:58:33,2024-02-28
202311131,a6  e2  31  04  ,12:58:45,2024-02-28
202111024,23  ae  67  b5  ,12:58:51,2024-02-28
202211017,f3  35  5e  b5  ,12:58:56,2024-02-28
202311130,3b  46  9b  4e  ,12:59:05,2024-02-28
202311206,27  f7  b5  5c  ,12:59:28,2024-02-28
202311133,6b  08  e2  4e  ,12:59:35,2024-02-28
202211152,5b  c8  08  4e  ,12:59:39,2024-02-28
202211016,c3  a0  63  b5  ,12:59:46,2024-02-28
202011100,fe  e2  20  14  ,12:59:58,2024-02-28
202311122,4b  67  d9  4e  ,13:00:52,2024-02-28
202311047,27  fe  c7  5c  ,13:03:34,2024-02-28
202311089,6b  12  61  4e  ,13:03:37,2024-02-28
202211075,ed  ed  03  c5  ,13:06:03,2024-02-28
