Student ID,UID,Time,Date
202111051,e2  31  ae  e5  ,12:43:09,2024-04-08
202311155,97  2b  88  5c  ,12:43:12,2024-04-08
202311054,86  31  33  04  ,12:43:14,2024-04-08
202111085,c2  35  af  e5  ,12:43:17,2024-04-08
202011118,22  51  b0  e5  ,12:43:19,2024-04-08
202211219,6b  81  43  4e  ,12:43:28,2024-04-08
202211094,c7  ec  c4  5c  ,12:43:31,2024-04-08
202211195,c6  f5  32  04  ,12:43:35,2024-04-08
202111038,f2  68  ac  e5  ,12:43:38,2024-04-08
202111119,d3  1a  67  b5  ,12:43:41,2024-04-08
202311017,57  b7  b6  5c  ,12:43:43,2024-04-08
202311104,cb  38  96  4e  ,12:43:46,2024-04-08
202111058,83  2e  60  b5  ,12:43:49,2024-04-08
202111125,93  e2  61  b5  ,12:43:51,2024-04-08
202311144,47  3d  c4  5c  ,12:43:56,2024-04-08
202211099,9b  69  16  4e  ,12:43:58,2024-04-08
202311150,97  3c  c5  5c  ,12:44:01,2024-04-08
202211214,3b  05  82  4e  ,12:44:04,2024-04-08
202311083,0b  36  d9  4e  ,12:44:08,2024-04-08
202311055,cb  60  06  4e  ,12:44:11,2024-04-08
202011052,e3  18  5c  b5  ,12:44:14,2024-04-08
202311132,2b  9a  d0  4e  ,12:44:17,2024-04-08
201911048,b3  d9  5d  b5  ,12:44:21,2024-04-08
202311033,b7  5c  99  5c  ,12:44:27,2024-04-08
202311053,bb  d2  7e  4e  ,12:44:31,2024-04-08
202311025,d7  6a  cb  5c  ,12:44:35,2024-04-08
202211046,e3  2b  63  b5  ,12:44:38,2024-04-08
202211210,fd  31  00  c5  ,12:44:41,2024-04-08
202111104,b3  8a  62  b5  ,12:44:44,2024-04-08
202111012,d3  98  5f  b5  ,12:44:46,2024-04-08
202311173,07  50  c7  5c  ,12:44:51,2024-04-08
202311052,0b  42  a1  4e  ,12:44:54,2024-04-08
201911185,83  d6  64  b5  ,12:45:00,2024-04-08
202311091,5b  68  9b  4e  ,12:45:03,2024-04-08
202311147,d7  a8  ad  5c  ,12:45:07,2024-04-08
