Student ID,UID,Time,Date
202311180,eb  47  fe  4d  ,12:49:46,2024-04-01
202311005,46  9c  31  04  ,12:49:50,2024-04-01
202311044,b7  41  c1  5c  ,12:49:52,2024-04-01
202211195,c6  f5  32  04  ,12:49:56,2024-04-01
202311150,97  3c  c5  5c  ,12:50:00,2024-04-01
202311063,fb  1a  04  4e  ,12:50:03,2024-04-01
202311025,d7  6a  cb  5c  ,12:50:10,2024-04-01
202311155,97  2b  88  5c  ,12:50:13,2024-04-01
202211056,8b  3e  de  4e  ,12:50:19,2024-04-01
202111051,e2  31  ae  e5  ,12:50:21,2024-04-01
202011118,22  51  b0  e5  ,12:50:24,2024-04-01
202311213,47  7d  c0  5c  ,12:50:27,2024-04-01
202111038,f2  68  ac  e5  ,12:50:30,2024-04-01
202111058,83  2e  60  b5  ,12:50:33,2024-04-01
202111125,93  e2  61  b5  ,12:50:40,2024-04-01
202111119,d3  1a  67  b5  ,12:50:42,2024-04-01
202311017,57  b7  b6  5c  ,12:50:45,2024-04-01
202311104,cb  38  96  4e  ,12:50:51,2024-04-01
202211017,f3  35  5e  b5  ,12:50:54,2024-04-01
202111085,c2  35  af  e5  ,12:50:57,2024-04-01
202211194,db  ee  9b  4e  ,12:51:00,2024-04-01
202011102,d2  3f  b0  e5  ,12:51:04,2024-04-01
202211053,03  e9  60  b5  ,12:51:07,2024-04-01
202311132,2b  9a  d0  4e  ,12:51:10,2024-04-01
202311052,0b  42  a1  4e  ,12:51:14,2024-04-01
202311188,eb  4c  79  4e  ,12:51:16,2024-04-01
202311083,0b  36  d9  4e  ,12:51:22,2024-04-01
202311055,cb  60  06  4e  ,12:51:26,2024-04-01
202011052,e3  18  5c  b5  ,12:51:33,2024-04-01
202311211,97  85  c7  5c  ,12:51:36,2024-04-01
202211214,3b  05  82  4e  ,12:51:39,2024-04-01
202311210,c7  f6  c8  5c  ,12:51:42,2024-04-01
202111163,b3  cd  5b  b5  ,12:51:47,2024-04-01
202111170,0d  d0  f7  c4  ,12:51:52,2024-04-01
202111008,43  4d  25  ae  ,12:51:55,2024-04-01
202111061,d3  e0  5f  b5  ,12:51:58,2024-04-01
201911048,b3  d9  5d  b5  ,12:52:02,2024-04-01
202211075,ed  ed  03  c5  ,12:52:05,2024-04-01
201911157,d3  14  67  b5  ,12:52:08,2024-04-01
202311037,57  4a  9f  5c  ,12:52:13,2024-04-01
202311143,16  74  33  04  ,12:52:16,2024-04-01
202211187,fb  80  64  4e  ,12:52:22,2024-04-01
202311134,76  8e  33  04  ,12:52:25,2024-04-01
202311039,27  1a  8b  5c  ,12:52:28,2024-04-01
202311130,3b  46  9b  4e  ,12:52:31,2024-04-01
202311088,bb  bf  a4  4e  ,12:52:34,2024-04-01
202311173,07  50  c7  5c  ,12:52:37,2024-04-01
202311151,c7  5e  cc  5c  ,12:52:39,2024-04-01
202211103,eb  e0  c1  4e  ,12:52:43,2024-04-01
201911185,83  d6  64  b5  ,12:52:46,2024-04-01
202311160,a7  f7  cb  5c  ,12:52:49,2024-04-01
202311127,eb  36  a3  4e  ,12:52:52,2024-04-01
202311051,d7  c7  c0  5c  ,12:52:56,2024-04-01
202011086,92  d3  af  e5  ,12:52:59,2024-04-01
202311069,0b  96  24  4e  ,12:53:02,2024-04-01
202111033,e2  06  ab  e5  ,12:53:08,2024-04-01
202311091,5b  68  9b  4e  ,12:53:11,2024-04-01
202311189,7b  d4  55  4e  ,12:53:13,2024-04-01
202311169,17  c0  c7  5c  ,12:53:17,2024-04-01
202311140,db  dc  23  4e  ,12:53:19,2024-04-01
202311106,6b  77  ef  4d  ,12:53:23,2024-04-01
202311007,17  9d  ca  5c  ,12:53:26,2024-04-01
