Student ID,UID,Time,Date
202011100,fe  e2  20  14  ,12:54:57,2024-05-08
202211075,ed  ed  03  c5  ,12:55:03,2024-05-08
202011086,92  d3  af  e5  ,12:55:19,2024-05-08
202211187,fb  80  64  4e  ,12:55:24,2024-05-08
202311130,3b  46  9b  4e  ,12:55:55,2024-05-08
202311039,27  1a  8b  5c  ,12:55:59,2024-05-08
202211219,6b  81  43  4e  ,12:56:18,2024-05-08
202211094,c7  ec  c4  5c  ,12:56:25,2024-05-08
202211083,b7  ba  c0  5c  ,12:56:30,2024-05-08
201811028,42  8b  b0  e5  ,12:56:36,2024-05-08
202311045,a7  7d  c6  5c  ,12:56:43,2024-05-08
202311129,ab  e0  d6  4e  ,12:56:46,2024-05-08
202311160,a7  f7  cb  5c  ,12:56:50,2024-05-08
202111024,23  ae  67  b5  ,12:56:52,2024-05-08
201911048,b3  d9  5d  b5  ,12:57:00,2024-05-08
202311131,a6  e2  31  04  ,12:57:03,2024-05-08
202111021,b3  4d  60  b5  ,12:57:07,2024-05-08
202311173,07  50  c7  5c  ,12:57:18,2024-05-08
202111061,d3  e0  5f  b5  ,12:57:22,2024-05-08
202011094,73  bc  64  b5  ,12:57:25,2024-05-08
202311170,67  80  c0  5c  ,12:57:30,2024-05-08
202311143,16  74  33  04  ,12:57:33,2024-05-08
202311057,0c  82  b5  75  ,12:57:36,2024-05-08
202011120,b3  81  63  b5  ,12:57:39,2024-05-08
202211071,03  9b  24  ae  ,12:57:42,2024-05-08
202311091,5b  68  9b  4e  ,12:57:45,2024-05-08
202311122,4b  67  d9  4e  ,12:57:50,2024-05-08
202311150,97  3c  c5  5c  ,12:58:12,2024-05-08
202311037,57  4a  9f  5c  ,12:58:17,2024-05-08
202443005,7d  ec  1f  c5  ,12:58:52,2024-05-08
202011056,43  4e  5e  b5  ,12:58:55,2024-05-08
202111164,b7  4b  c5  5c  ,12:58:58,2024-05-08
202011103,2b  18  d2  4d  ,12:59:26,2024-05-08
202011091,b7  51  c8  5c  ,12:59:35,2024-05-08
202311213,47  7d  c0  5c  ,12:59:40,2024-05-08
202111124,13  b5  5b  b5  ,12:59:44,2024-05-08
202211142,e6  c4  33  04  ,12:59:56,2024-05-08
202311191,cb  08  8b  4e  ,12:59:59,2024-05-08
202311001,97  9f  a2  5c  ,13:00:06,2024-05-08
202311133,6b  08  e2  4e  ,13:00:13,2024-05-08
202211046,e3  2b  63  b5  ,13:00:18,2024-05-08
201811063,22  3b  a8  e5  ,13:00:38,2024-05-08
202311084,8b  2d  0b  4e  ,13:00:43,2024-05-08
202111139,13  d6  60  b5  ,12:50:43,2024-05-08
