Student ID,UID,Time,Date
202411008,8d  10  42  c4  ,12:58:49,2025-03-17
202411169,7d  e8  1b  c5  ,12:58:56,2025-03-17
202411053,0c  52  66  75  ,12:59:03,2025-03-17
202411183,fc  7b  4e  76  ,12:59:12,2025-03-17
202311031,17  a6  cb  5c  ,12:59:18,2025-03-17
201811110,7d  07  31  c5  ,12:59:24,2025-03-17
202011147,a2  e2  a6  e5  ,12:59:30,2025-03-17
202111015,83  7e  61  b5  ,12:59:35,2025-03-17
202411077,4d  46  2e  c4  ,12:59:40,2025-03-17
202411005,ed  de  13  c5  ,12:59:45,2025-03-17
202462023,5c  e0  55  75  ,12:59:53,2025-03-17
202411159,4d  ed  11  c5  ,12:59:58,2025-03-17
202411081,2d  51  30  c5  ,13:00:02,2025-03-17
202411018,7d  2f  04  c5  ,13:00:17,2025-03-17
202411034,7d  2a  35  c5  ,13:00:52,2025-03-17
202411115,dd  ca  01  c5  ,13:00:58,2025-03-17
202411174,7d  fc  01  c5  ,13:01:02,2025-03-17
202411080,6d  43  23  c5  ,13:01:22,2025-03-17
202411058,bd  ce  02  c5  ,13:01:27,2025-03-17
202411145,8d  15  20  c5  ,13:01:33,2025-03-17
202411070,9c  e1  94  75  ,13:01:38,2025-03-17
202462020,1d  ce  02  c5  ,13:01:43,2025-03-17
