Student ID,UID,Time,Date
202111124,13  b5  5b  b5  ,12:54:25,2024-05-29
202211206,0b  42  9e  4e  ,12:54:39,2024-05-29
202211112,7b  a3  ad  4e  ,12:54:59,2024-05-29
202111107,43  81  61  b5  ,12:55:05,2024-05-29
202311133,6b  08  e2  4e  ,12:55:11,2024-05-29
202311098,1b  3b  61  4e  ,12:55:14,2024-05-29
202211059,03  be  5f  b5  ,12:55:24,2024-05-29
202211099,9b  69  16  4e  ,12:55:35,2024-05-29
202211056,8b  3e  de  4e  ,12:55:55,2024-05-29
202311037,57  4a  9f  5c  ,12:56:07,2024-05-29
201811028,42  8b  b0  e5  ,12:56:12,2024-05-29
202011086,92  d3  af  e5  ,12:56:17,2024-05-29
202311123,1b  a2  b1  4e  ,12:56:25,2024-05-29
202311130,3b  46  9b  4e  ,12:56:30,2024-05-29
202111022,d3  c9  62  b5  ,12:56:37,2024-05-29
202311170,67  80  c0  5c  ,12:56:41,2024-05-29
202011048,7c  97  c1  dd  ,12:56:44,2024-05-29
202011103,2b  18  d2  4d  ,12:56:48,2024-05-29
202111060,43  99  66  b5  ,12:56:51,2024-05-29
202011187,82  48  b0  e5  ,12:56:54,2024-05-29
202211090,f7  81  c4  5c  ,12:56:58,2024-05-29
202211036,8b  af  1f  4e  ,12:57:02,2024-05-29
202311020,57  40  c4  5c  ,12:57:05,2024-05-29
202311129,ab  e0  d6  4e  ,12:57:08,2024-05-29
202011091,b7  51  c8  5c  ,12:57:11,2024-05-29
201911048,b3  d9  5d  b5  ,12:57:16,2024-05-29
202011094,73  bc  64  b5  ,12:57:21,2024-05-29
201811063,22  3b  a8  e5  ,12:57:25,2024-05-29
202311091,5b  68  9b  4e  ,12:57:33,2024-05-29
202311109,07  87  88  5c  ,12:57:38,2024-05-29
202111024,23  ae  67  b5  ,12:57:47,2024-05-29
202211071,03  9b  24  ae  ,12:57:50,2024-05-29
202311082,db  67  04  4e  ,12:57:57,2024-05-29
202111021,b3  4d  60  b5  ,12:58:05,2024-05-29
202311143,16  74  33  04  ,12:58:21,2024-05-29
202311160,a7  f7  cb  5c  ,12:58:24,2024-05-29
202311057,0c  82  b5  75  ,12:58:28,2024-05-29
202111079,d3  8c  5d  b5  ,12:58:50,2024-05-29
202111012,d3  98  5f  b5  ,12:58:52,2024-05-29
202211083,b7  ba  c0  5c  ,12:59:07,2024-05-29
202111164,b7  4b  c5  5c  ,12:59:27,2024-05-29
202311188,eb  4c  79  4e  ,12:59:32,2024-05-29
202311047,27  fe  c7  5c  ,12:59:36,2024-05-29
202311077,9b  4b  df  4e  ,12:59:45,2024-05-29
202211219,6b  81  43  4e  ,13:00:02,2024-05-29
202211094,c7  ec  c4  5c  ,13:00:06,2024-05-29
202311165,27  85  cb  5c  ,13:00:11,2024-05-29
202211020,53  78  65  b5  ,13:00:38,2024-05-29
202011120,b3  81  63  b5  ,13:01:18,2024-05-29
202311152,d7  a7  87  5c  ,13:01:32,2024-05-29
202211222,9b  7b  d5  4e  ,13:02:32,2024-05-29
202311033,b7  5c  99  5c  ,13:08:17,2024-05-29
