Student ID,UID,Time,Date
202211210,fd  31  00  c5  ,12:25:42,2024-03-04
202011086,92  d3  af  e5  ,12:25:46,2024-03-04
202311046,d7  27  c6  5c  ,12:25:51,2024-03-04
202311123,1b  a2  b1  4e  ,12:25:55,2024-03-04
202311181,0b  98  1c  4e  ,12:26:36,2024-03-04
202211020,53  78  65  b5  ,12:26:46,2024-03-04
202311165,27  85  cb  5c  ,12:26:51,2024-03-04
202311175,67  ef  c3  5c  ,12:26:54,2024-03-04
201811028,42  8b  b0  e5  ,12:26:58,2024-03-04
202211056,8b  3e  de  4e  ,12:27:01,2024-03-04
202311206,27  f7  b5  5c  ,12:27:05,2024-03-04
202311189,7b  d4  55  4e  ,12:27:11,2024-03-04
202311084,8b  2d  0b  4e  ,12:27:23,2024-03-04
201911165,37  69  8c  5c  ,12:27:29,2024-03-04
202311127,eb  36  a3  4e  ,12:27:32,2024-03-04
202311051,d7  c7  c0  5c  ,12:27:35,2024-03-04
202111021,b3  4d  60  b5  ,12:27:40,2024-03-04
202111124,13  b5  5b  b5  ,12:27:45,2024-03-04
202111022,d3  c9  62  b5  ,12:27:49,2024-03-04
202211016,c3  a0  63  b5  ,12:27:55,2024-03-04
202311137,8b  1d  3e  4e  ,12:27:59,2024-03-04
202311023,87  78  ca  5c  ,12:28:02,2024-03-04
202311054,86  31  33  04  ,12:28:07,2024-03-04
202311158,57  e4  ca  5c  ,12:28:11,2024-03-04
202311152,d7  a7  87  5c  ,12:28:13,2024-03-04
202311122,4b  67  d9  4e  ,12:28:20,2024-03-04
202311133,6b  08  e2  4e  ,12:28:30,2024-03-04
202011187,82  48  b0  e5  ,12:28:33,2024-03-04
202311131,a6  e2  31  04  ,12:28:38,2024-03-04
202311026,67  fd  87  5c  ,12:28:53,2024-03-04
202211152,5b  c8  08  4e  ,12:28:57,2024-03-04
202111170,0d  d0  f7  c4  ,12:29:04,2024-03-04
202011120,b3  81  63  b5  ,12:29:07,2024-03-04
202111024,23  ae  67  b5  ,12:29:14,2024-03-04
202211090,f7  81  c4  5c  ,12:29:37,2024-03-04
201811063,22  3b  a8  e5  ,12:29:42,2024-03-04
202211052,f3  07  68  b5  ,12:29:49,2024-03-04
202311063,fb  1a  04  4e  ,12:30:04,2024-03-04
202311155,97  2b  88  5c  ,12:30:09,2024-03-04
202323010,db  82  f2  4d  ,12:30:15,2024-03-04
202111107,43  81  61  b5  ,12:30:20,2024-03-04
202011100,fe  e2  20  14  ,12:30:33,2024-03-04
202311007,17  9d  ca  5c  ,12:30:47,2024-03-04
202311174,c7  5e  c8  5c  ,12:30:54,2024-03-04
202311100,ab  f9  22  4e  ,12:30:59,2024-03-04
202011056,43  4e  5e  b5  ,12:31:02,2024-03-04
202422022,87  f3  c7  5c  ,13:22:37,2024-03-04
202011048,7c  97  c1  dd  ,13:26:04,2024-03-04
202011048,7c  97  c1  dd  ,13:28:17,2024-03-04
202311001,97  9f  a2  5c  ,13:28:21,2024-03-04
202311170,67  80  c0  5c  ,13:28:43,2024-03-04
202311156,17  95  c4  5c  ,13:28:56,2024-03-04
202311188,eb  4c  79  4e  ,13:29:00,2024-03-04
202311104,cb  38  96  4e  ,13:29:03,2024-03-04
202111185,2d  60  2e  c5  ,13:30:50,2024-03-04
202211193,06  d9  33  04  ,14:18:23,2024-03-04
