Student ID,UID,Time,Date
202111139,13  d6  60  b5  ,12:45:03,2024-06-03
202311005,46  9c  31  04  ,12:45:31,2024-06-03
202011056,43  4e  5e  b5  ,12:45:34,2024-06-03
202311106,6b  77  ef  4d  ,12:45:38,2024-06-03
202311180,eb  47  fe  4d  ,12:45:42,2024-06-03
202111008,43  4d  25  ae  ,12:45:44,2024-06-03
202311150,97  3c  c5  5c  ,12:45:49,2024-06-03
202211195,c6  f5  32  04  ,12:45:51,2024-06-03
202111104,b3  8a  62  b5  ,12:45:54,2024-06-03
202111125,93  e2  61  b5  ,12:45:58,2024-06-03
202311137,8b  1d  3e  4e  ,12:46:01,2024-06-03
202311189,7b  d4  55  4e  ,12:46:03,2024-06-03
202111122,d3  bf  62  b5  ,12:46:12,2024-06-03
202311025,d7  6a  cb  5c  ,12:46:17,2024-06-03
202111051,e2  31  ae  e5  ,12:46:19,2024-06-03
202311144,47  3d  c4  5c  ,12:46:22,2024-06-03
202311098,1b  3b  61  4e  ,12:46:24,2024-06-03
202311148,16  b5  32  04  ,12:46:31,2024-06-03
202111079,d3  8c  5d  b5  ,12:46:34,2024-06-03
202211214,3b  05  82  4e  ,12:46:37,2024-06-03
202311152,d7  a7  87  5c  ,12:46:43,2024-06-03
202311055,cb  60  06  4e  ,12:46:46,2024-06-03
202311104,cb  38  96  4e  ,12:46:49,2024-06-03
202311083,0b  36  d9  4e  ,12:46:52,2024-06-03
202311127,eb  36  a3  4e  ,12:46:55,2024-06-03
202311051,d7  c7  c0  5c  ,12:47:04,2024-06-03
202211194,db  ee  9b  4e  ,12:47:07,2024-06-03
202011102,d2  3f  b0  e5  ,12:47:11,2024-06-03
202311160,a7  f7  cb  5c  ,12:47:15,2024-06-03
202111012,d3  98  5f  b5  ,12:47:18,2024-06-03
202111060,43  99  66  b5  ,12:47:22,2024-06-03
202111170,0d  d0  f7  c4  ,12:47:25,2024-06-03
202111033,e2  06  ab  e5  ,12:47:30,2024-06-03
202211219,6b  81  43  4e  ,12:47:39,2024-06-03
201811028,42  8b  b0  e5  ,12:47:45,2024-06-03
202323010,db  82  f2  4d  ,12:47:48,2024-06-03
202311033,b7  5c  99  5c  ,12:47:52,2024-06-03
202311054,86  31  33  04  ,12:47:54,2024-06-03
202111058,83  2e  60  b5  ,12:47:57,2024-06-03
202311052,0b  42  a1  4e  ,12:48:02,2024-06-03
202111119,d3  1a  67  b5  ,12:48:12,2024-06-03
202311075,ab  bc  d5  4e  ,12:48:16,2024-06-03
202211056,8b  3e  de  4e  ,12:48:22,2024-06-03
201911157,d3  14  67  b5  ,12:48:25,2024-06-03
202111038,f2  68  ac  e5  ,12:48:28,2024-06-03
202311193,d7  b0  cc  5c  ,12:48:31,2024-06-03
202011091,b7  51  c8  5c  ,12:48:33,2024-06-03
202111141,43  12  68  b5  ,12:48:36,2024-06-03
202211112,7b  a3  ad  4e  ,12:48:39,2024-06-03
202111085,c2  35  af  e5  ,12:48:42,2024-06-03
202211016,c3  a0  63  b5  ,12:48:45,2024-06-03
201911185,83  d6  64  b5  ,12:48:54,2024-06-03
