202111130,d3  3d  65  b5  ,12:47:56,2025-05-14
202311061,1c  a0  81  76  ,12:47:59,2025-05-14
202011158,f2  5d  b0  e5  ,12:48:13,2025-05-14
202011158,f2  5d  b0  e5  ,12:48:17,2025-05-14
202211008,33  f8  62  b5  ,12:48:20,2025-05-14
202211182,eb  50  ce  4d  ,12:48:24,2025-05-14
202211157,2b  8f  46  4e  ,12:48:26,2025-05-14
202311216,a7  17  c0  5c  ,12:48:29,2025-05-14
202411019,9d  b1  30  c5  ,12:48:33,2025-05-14
202411035,bd  7f  2d  c5  ,12:48:37,2025-05-14
202411016,ed  3d  35  c5  ,12:48:42,2025-05-14
202211089,db  11  20  4e  ,12:48:46,2025-05-14
202411005,ed  de  13  c5  ,12:48:49,2025-05-14
202411061,8d  5e  10  c5  ,12:48:52,2025-05-14
202411128,dd  a3  3b  c4  ,12:48:57,2025-05-14
202411126,ad  6a  0b  c5  ,12:49:01,2025-05-14
202211088,8b  a8  dc  4e  ,12:49:05,2025-05-14
202462008,ad  2d  f4  c4  ,12:49:15,2025-05-14
202211001,63  59  61  b5  ,12:49:20,2025-05-14
202111068,73  0b  68  b5  ,12:49:29,2025-05-14
202211038,d3  e8  66  b5  ,12:49:34,2025-05-14
202311162,d7  55  88  5c  ,12:49:39,2025-05-14
202411108,0d  6e  28  c5  ,12:49:57,2025-05-14
202311064,a7  df  c4  5c  ,12:51:16,2025-05-14
202111015,83  7e  61  b5  ,12:51:26,2025-05-14
202411084,1d  24  f3  c4  ,12:51:35,2025-05-14
202211128,3b  d2  bb  4e  ,12:52:48,2025-05-14
202411083,7d  3e  f7  c4  ,12:53:03,2025-05-14
202411063,3d  89  47  c4  ,12:53:11,2025-05-14
202411006,0d  07  0b  c5  ,12:53:43,2025-05-14
202411154,0d  14  2e  c4  ,12:54:19,2025-05-14
202411081,2d  51  30  c5  ,12:54:23,2025-05-14
202411017,bc  bb  6d  75  ,12:54:26,2025-05-14
202011115,27  86  cb  5c  ,12:54:31,2025-05-14
202311031,17  a6  cb  5c  ,12:54:35,2025-05-14
202111196,83  9e  64  b5  ,12:54:45,2025-05-14
202211185,5e  06  20  14  ,12:54:54,2025-05-14
202462020,1d  ce  02  c5  ,12:54:58,2025-05-14
202211058,93  3b  63  b5  ,12:55:01,2025-05-14
202411151,0d  88  f5  c4  ,12:55:12,2025-05-14
202411172,3d  6c  25  c5  ,12:55:17,2025-05-14
202211220,3b  58  3f  4e  ,12:55:26,2025-05-14
202411169,7d  e8  1b  c5  ,12:55:32,2025-05-14
202411077,4d  46  2e  c4  ,12:55:40,2025-05-14
202311078,8b  67  eb  4d  ,12:55:53,2025-05-14
202211120,ec  99  6f  dd  ,12:55:57,2025-05-14
202411080,6d  43  23  c5  ,12:56:02,2025-05-14
202411166,3c  1a  80  76  ,12:56:22,2025-05-14
202462018,9d  c8  2c  c5  ,12:56:26,2025-05-14
202211165,c6  92  31  04  ,12:56:29,2025-05-14
202462029,dc  f8  33  75  ,12:56:36,2025-05-14
202462028,0d  d0  03  c5  ,12:56:39,2025-05-14
202411159,4d  ed  11  c5  ,12:56:52,2025-05-14
202462021,8d  f9  05  c5  ,12:57:17,2025-05-14
202011087,9c  81  51  75  ,12:57:32,2025-05-14
202411183,fc  7b  4e  76  ,12:57:38,2025-05-14
202411045,8d  59  2d  c5  ,12:58:26,2025-05-14
202311206,27  f7  b5  5c  ,12:58:36,2025-05-14
202111155,fc  cd  70  75  ,12:58:48,2025-05-14
202411026,cd  7d  33  c5  ,12:59:39,2025-05-14
202311058,f6  dc  32  04  ,12:59:42,2025-05-14
202411018,7d  2f  04  c5  ,12:59:47,2025-05-14
202411125,1d  ff  2c  c5  ,13:00:17,2025-05-14
201811110,7d  07  31  c5  ,13:00:24,2025-05-14
202411148,6d  25  36  c5  ,13:01:13,2025-05-14
202411148,6d  25  36  c5  ,13:01:17,2025-05-14
202311074,fb  38  f9  4d  ,13:01:23,2025-05-14
202411003,4d  ff  f2  c4  ,13:01:37,2025-05-14
202462026,4d  d9  21  c5  ,13:01:54,2025-05-14
202311215,a7  2c  ad  5c  ,13:03:44,2025-05-14
