Student ID,UID,Time,Date
202311057,0c  82  b5  75  ,12:53:45,2024-04-24
202311143,16  74  33  04  ,12:53:49,2024-04-24
201911157,d3  14  67  b5  ,12:53:54,2024-04-24
202311020,57  40  c4  5c  ,12:53:57,2024-04-24
202311098,1b  3b  61  4e  ,12:54:00,2024-04-24
202311189,7b  d4  55  4e  ,12:54:05,2024-04-24
202311037,57  4a  9f  5c  ,12:54:11,2024-04-24
202311155,97  2b  88  5c  ,12:54:14,2024-04-24
202311063,fb  1a  04  4e  ,12:54:16,2024-04-24
202311075,ab  bc  d5  4e  ,12:54:20,2024-04-24
202211071,03  9b  24  ae  ,12:54:23,2024-04-24
202311134,76  8e  33  04  ,12:54:26,2024-04-24
202311054,86  31  33  04  ,12:54:29,2024-04-24
202311175,67  ef  c3  5c  ,12:54:32,2024-04-24
202211059,03  be  5f  b5  ,12:54:35,2024-04-24
202311151,c7  5e  cc  5c  ,12:54:38,2024-04-24
202011100,fe  e2  20  14  ,12:54:41,2024-04-24
202311122,4b  67  d9  4e  ,12:54:47,2024-04-24
202011091,b7  51  c8  5c  ,12:54:50,2024-04-24
202311069,0b  96  24  4e  ,12:55:06,2024-04-24
202311109,07  87  88  5c  ,12:55:10,2024-04-24
202311088,bb  bf  a4  4e  ,12:55:17,2024-04-24
202311091,5b  68  9b  4e  ,12:55:20,2024-04-24
202311131,a6  e2  31  04  ,12:55:23,2024-04-24
202211194,db  ee  9b  4e  ,12:55:29,2024-04-24
202311173,07  50  c7  5c  ,12:55:38,2024-04-24
202011052,e3  18  5c  b5  ,12:55:44,2024-04-24
202211094,c7  ec  c4  5c  ,12:56:21,2024-04-24
202211219,6b  81  43  4e  ,12:56:26,2024-04-24
202011056,43  4e  5e  b5  ,12:56:32,2024-04-24
202011086,92  d3  af  e5  ,12:56:39,2024-04-24
202311014,57  a4  c0  5c  ,12:56:57,2024-04-24
202111107,43  81  61  b5  ,12:57:02,2024-04-24
202211187,fb  80  64  4e  ,12:57:08,2024-04-24
202311191,cb  08  8b  4e  ,12:57:16,2024-04-24
202111079,d3  8c  5d  b5  ,12:57:30,2024-04-24
202311047,27  fe  c7  5c  ,12:57:39,2024-04-24
202111124,13  b5  5b  b5  ,12:57:46,2024-04-24
202311039,27  1a  8b  5c  ,12:57:53,2024-04-24
202311148,16  b5  32  04  ,12:58:04,2024-04-24
202211016,c3  a0  63  b5  ,12:58:07,2024-04-24
202443005,7d  ec  1f  c5  ,12:58:14,2024-04-24
202211112,7b  a3  ad  4e  ,12:58:17,2024-04-24
202211112,7b  a3  ad  4e  ,12:58:19,2024-04-24
202011103,2b  18  d2  4d  ,12:58:22,2024-04-24
202111033,e2  06  ab  e5  ,12:58:27,2024-04-24
201811063,22  3b  a8  e5  ,12:58:30,2024-04-24
201911165,37  69  8c  5c  ,12:58:36,2024-04-24
202311084,8b  2d  0b  4e  ,12:58:39,2024-04-24
202111061,d3  e0  5f  b5  ,12:58:44,2024-04-24
202311083,0b  36  d9  4e  ,12:58:56,2024-04-24
202311055,cb  60  06  4e  ,12:59:01,2024-04-24
202311082,db  67  04  4e  ,12:59:15,2024-04-24
202311130,3b  46  9b  4e  ,12:59:21,2024-04-24
202211020,53  78  65  b5  ,12:59:35,2024-04-24
202011048,7c  97  c1  dd  ,12:59:42,2024-04-24
202311045,a7  7d  c6  5c  ,12:59:56,2024-04-24
202311129,ab  e0  d6  4e  ,12:59:59,2024-04-24
202211090,f7  81  c4  5c  ,13:00:02,2024-04-24
202111164,b7  4b  c5  5c  ,13:00:09,2024-04-24
202311127,eb  36  a3  4e  ,13:00:20,2024-04-24
202311170,67  80  c0  5c  ,13:00:22,2024-04-24
202311051,d7  c7  c0  5c  ,13:00:27,2024-04-24
202211046,e3  2b  63  b5  ,13:01:41,2024-04-24
202311040,57  4c  9f  5c  ,13:02:00,2024-04-24
202311001,97  9f  a2  5c  ,13:02:16,2024-04-24
202211083,b7  ba  c0  5c  ,13:02:19,2024-04-24
202011187,82  48  b0  e5  ,13:02:51,2024-04-24
202311147,d7  a8  ad  5c  ,13:03:59,2024-04-24
202311213,47  7d  c0  5c  ,13:06:33,2024-04-24
202111139,13  d6  60  b5  ,13:14:50,2024-04-24
202311046,d7  27  c6  5c  ,13:14:52,2024-04-24
