202311106,6b  77  ef  4d  ,12:47:07,2024-03-18
202311182,cb  42  04  4e  ,12:47:13,2024-03-18
202111104,b3  8a  62  b5  ,12:47:16,2024-03-18
202111119,d3  1a  67  b5  ,12:47:19,2024-03-18
202111058,83  2e  60  b5  ,12:47:22,2024-03-18
202311155,97  2b  88  5c  ,12:47:24,2024-03-18
202311063,fb  1a  04  4e  ,12:47:29,2024-03-18
202111008,43  4d  25  ae  ,12:47:32,2024-03-18
202311044,b7  41  c1  5c  ,12:47:35,2024-03-18
202311134,76  8e  33  04  ,12:47:42,2024-03-18
202011118,22  51  b0  e5  ,12:47:51,2024-03-18
202311069,0b  96  24  4e  ,12:47:54,2024-03-18
202211056,8b  3e  de  4e  ,12:47:57,2024-03-18
202311180,eb  47  fe  4d  ,12:48:00,2024-03-18
202111051,e2  31  ae  e5  ,12:48:03,2024-03-18
202311017,57  b7  b6  5c  ,12:48:06,2024-03-18
202311104,cb  38  96  4e  ,12:48:09,2024-03-18
202311025,d7  6a  cb  5c  ,12:48:14,2024-03-18
202311132,2b  9a  d0  4e  ,12:48:17,2024-03-18
202111125,93  e2  61  b5  ,12:48:21,2024-03-18
201911157,d3  14  67  b5  ,12:48:24,2024-03-18
202311147,d7  a8  ad  5c  ,12:48:31,2024-03-18
202211044,93  11  5e  b5  ,12:48:39,2024-03-18
202211195,c6  f5  32  04  ,12:48:43,2024-03-18
202211036,8b  af  1f  4e  ,12:48:46,2024-03-18
202311020,57  40  c4  5c  ,12:48:48,2024-03-18
202311040,57  4c  9f  5c  ,12:48:52,2024-03-18
202311151,c7  5e  cc  5c  ,12:49:00,2024-03-18
202311193,d7  b0  cc  5c  ,12:49:04,2024-03-18
202111139,13  d6  60  b5  ,12:49:10,2024-03-18
202111139,13  d6  60  b5  ,12:49:10,2024-03-18
202011052,e3  18  5c  b5  ,12:49:18,2024-03-18
202311144,47  3d  c4  5c  ,12:49:22,2024-03-18
202111038,f2  68  ac  e5  ,12:49:25,2024-03-18
202311156,17  95  c4  5c  ,12:49:29,2024-03-18
202311175,67  ef  c3  5c  ,12:49:32,2024-03-18
202211076,3b  03  ec  4d  ,12:49:39,2024-03-18
202211099,9b  69  16  4e  ,12:49:49,2024-03-18
201911185,83  d6  64  b5  ,12:49:52,2024-03-18
202211075,ed  ed  03  c5  ,12:49:56,2024-03-18
202211053,03  e9  60  b5  ,12:50:07,2024-03-18
202311047,27  fe  c7  5c  ,12:50:11,2024-03-18
202011091,b7  51  c8  5c  ,12:50:19,2024-03-18
202211017,f3  35  5e  b5  ,12:50:23,2024-03-18
202111079,d3  8c  5d  b5  ,12:50:28,2024-03-18
202111012,d3  98  5f  b5  ,12:50:38,2024-03-18
202311055,cb  60  06  4e  ,12:50:45,2024-03-18
202311083,0b  36  d9  4e  ,12:50:50,2024-03-18
202311053,bb  d2  7e  4e  ,12:50:55,2024-03-18
202211103,eb  e0  c1  4e  ,12:50:58,2024-03-18
202111061,d3  e0  5f  b5  ,12:51:06,2024-03-18
202011102,d2  3f  b0  e5  ,12:51:13,2024-03-18
202311169,17  c0  c7  5c  ,12:51:18,2024-03-18
202111170,0d  d0  f7  c4  ,12:51:26,2024-03-18
202311140,db  dc  23  4e  ,12:51:30,2024-03-18
202311211,97  85  c7  5c  ,12:51:33,2024-03-18
202311210,c7  f6  c8  5c  ,12:51:37,2024-03-18
202211222,9b  7b  d5  4e  ,12:51:40,2024-03-18
202311189,7b  d4  55  4e  ,12:51:43,2024-03-18
202111163,b3  cd  5b  b5  ,12:51:46,2024-03-18
202311088,bb  bf  a4  4e  ,12:51:49,2024-03-18
202311091,5b  68  9b  4e  ,12:51:53,2024-03-18
202311152,d7  a7  87  5c  ,12:51:56,2024-03-18
202311123,1b  a2  b1  4e  ,12:51:59,2024-03-18
202211214,3b  05  82  4e  ,12:52:02,2024-03-18
202311158,57  e4  ca  5c  ,12:52:08,2024-03-18
202311127,eb  36  a3  4e  ,12:52:12,2024-03-18
202311051,d7  c7  c0  5c  ,12:52:15,2024-03-18
202311160,a7  f7  cb  5c  ,12:52:18,2024-03-18
202211090,f7  81  c4  5c  ,12:52:23,2024-03-18
202311033,b7  5c  99  5c  ,12:52:28,2024-03-18
202311173,07  50  c7  5c  ,12:52:34,2024-03-18
202011048,7c  97  c1  dd  ,12:52:42,2024-03-18
201811028,42  8b  b0  e5  ,12:52:45,2024-03-18
202311130,3b  46  9b  4e  ,12:52:50,2024-03-18
202311039,27  1a  8b  5c  ,12:52:53,2024-03-18
202311037,57  4a  9f  5c  ,12:52:56,2024-03-18
202111021,b3  4d  60  b5  ,12:53:00,2024-03-18
202111060,43  99  66  b5  ,12:53:04,2024-03-18
202311143,16  74  33  04  ,12:53:12,2024-03-18
202311057,db  95  f8  4d  ,12:53:16,2024-03-18
202311057,db  95  f8  4d  ,12:53:20,2024-03-18
202311057,db  95  f8  4d  ,12:53:23,2024-03-18
202311005,46  9c  31  04  ,12:53:27,2024-03-18
202211016,c3  a0  63  b5  ,12:53:30,2024-03-18
202211187,fb  80  64  4e  ,12:53:33,2024-03-18
202111122,d3  bf  62  b5  ,12:53:42,2024-03-18
202211194,db  ee  9b  4e  ,12:53:49,2024-03-18
202011094,73  bc  64  b5  ,12:53:56,2024-03-18
202011056,43  4e  5e  b5  ,12:53:59,2024-03-18
202211059,03  be  5f  b5  ,12:54:03,2024-03-18
202211152,5b  c8  08  4e  ,12:54:08,2024-03-18
202311023,87  78  ca  5c  ,12:54:11,2024-03-18
202111141,43  12  68  b5  ,12:54:15,2024-03-18
202111033,e2  06  ab  e5  ,12:54:20,2024-03-18
202311165,27  85  cb  5c  ,12:54:23,2024-03-18
202323010,db  82  f2  4d  ,12:54:33,2024-03-18
201911090,ab  3e  d7  4e  ,12:54:37,2024-03-18
202311077,9b  4b  df  4e  ,12:54:40,2024-03-18
202111107,43  81  61  b5  ,12:54:44,2024-03-18
202211071,03  9b  24  ae  ,12:54:49,2024-03-18
201911162,13  5b  5e  b5  ,12:54:55,2024-03-18
202011086,92  d3  af  e5  ,12:55:03,2024-03-18
202211083,b7  ba  c0  5c  ,12:55:08,2024-03-18
202111124,13  b5  5b  b5  ,12:55:12,2024-03-18
202311024,67  03  ae  5c  ,12:55:17,2024-03-18
202311014,57  a4  c0  5c  ,12:55:21,2024-03-18
202311181,0b  98  1c  4e  ,12:55:29,2024-03-18
202311086,bb  0e  d7  4e  ,12:55:33,2024-03-18
202011103,2b  18  d2  4d  ,12:55:37,2024-03-18
202311075,ab  bc  d5  4e  ,12:55:40,2024-03-18
202311133,6b  08  e2  4e  ,12:56:06,2024-03-18
202311082,db  67  04  4e  ,12:56:09,2024-03-18
202311095,db  c5  77  4e  ,12:56:17,2024-03-18
201911165,37  69  8c  5c  ,12:56:22,2024-03-18
202311052,0b  42  a1  4e  ,12:56:38,2024-03-18
202111024,23  ae  67  b5  ,12:56:43,2024-03-18
202211206,0b  42  9e  4e  ,12:56:47,2024-03-18
202311150,97  3c  c5  5c  ,12:56:51,2024-03-18
202311084,8b  2d  0b  4e  ,12:56:56,2024-03-18
202311026,67  fd  87  5c  ,12:57:01,2024-03-18
202311098,1b  3b  61  4e  ,12:57:05,2024-03-18
202311109,07  87  88  5c  ,12:57:08,2024-03-18
202011187,82  48  b0  e5  ,12:57:15,2024-03-18
202311137,8b  1d  3e  4e  ,12:57:18,2024-03-18
202311054,86  31  33  04  ,12:57:21,2024-03-18
202311007,17  9d  ca  5c  ,12:57:24,2024-03-18
202311046,d7  27  c6  5c  ,12:57:27,2024-03-18
202111085,c2  35  af  e5  ,12:57:30,2024-03-18
202111022,d3  c9  62  b5  ,12:57:33,2024-03-18
202211052,f3  07  68  b5  ,12:57:39,2024-03-18
202211020,53  78  65  b5  ,12:57:43,2024-03-18
201911048,b3  d9  5d  b5  ,12:57:48,2024-03-18
202011100,fe  e2  20  14  ,12:57:53,2024-03-18
202211112,7b  a3  ad  4e  ,12:57:57,2024-03-18
202211193,06  d9  33  04  ,12:58:08,2024-03-18
202311131,a6  e2  31  04  ,12:58:12,2024-03-18
201811063,22  3b  a8  e5  ,12:58:32,2024-03-18
202311045,a7  7d  c6  5c  ,12:58:41,2024-03-18
202311129,ab  e0  d6  4e  ,12:58:46,2024-03-18
202311174,c7  5e  c8  5c  ,13:00:13,2024-03-18
202311191,cb  08  8b  4e  ,13:00:18,2024-03-18
202311191,cb  08  8b  4e  ,13:00:22,2024-03-18
202311170,67  80  c0  5c  ,13:00:27,2024-03-18
202311213,47  7d  c0  5c  ,13:00:31,2024-03-18
202011120,b3  81  63  b5  ,13:00:53,2024-03-18
202311001,97  9f  a2  5c  ,13:11:01,2024-03-18
202011120,b3  81  63  b5  ,13:15:20,2024-03-18
202311005,46  9c  31  04  ,13:15:24,2024-03-18
201911157,d3  14  67  b5  ,13:15:26,2024-03-18
202311044,b7  41  c1  5c  ,13:15:33,2024-03-18
