Student ID,UID,Time,Date
202111029,72  6c  ad  e5  ,16:58:10,2023-05-18
202211040,d3  e8  21  ae  ,16:58:13,2023-05-18
202111003,13  e8  23  ae  ,16:58:17,2023-05-18
202011145,c2  db  aa  e5  ,16:58:20,2023-05-18
202211135,8b  ff  d2  4e  ,16:58:22,2023-05-18
201911112,b3  87  62  b5  ,16:58:25,2023-05-18
202011127,82  5d  af  e5  ,16:58:30,2023-05-18
201811058,92  e2  aa  e5  ,16:58:32,2023-05-18
202211205,cc  af  ad  dc  ,16:58:40,2023-05-18
202011032,22  48  ad  e5  ,16:58:44,2023-05-18
202011175,f2  d0  af  e5  ,16:58:47,2023-05-18
202011175,f2  d0  af  e5  ,16:58:47,2023-05-18
202211011,cb  f7  34  4e  ,16:58:49,2023-05-18
202211212,3b  8b  d7  4e  ,16:58:52,2023-05-18
202211005,f3  c1  62  b5  ,16:59:01,2023-05-18
202111090,93  f7  5f  b5  ,16:59:05,2023-05-18
202211024,83  f3  5c  b5  ,16:59:10,2023-05-18
202211092,2b  17  e9  4d  ,16:59:18,2023-05-18
202211155,cb  0a  d1  4e  ,16:59:20,2023-05-18
202211180,cb  29  2f  4e  ,16:59:26,2023-05-18
202211222,9b  7b  d5  4e  ,16:59:42,2023-05-18
202111019,c3  1e  5c  b5  ,16:59:49,2023-05-18
201811075,57  d3  cc  5c  ,16:59:54,2023-05-18
202211162,4b  5b  de  4e  ,17:00:10,2023-05-18
201711163,0b  ab  f2  4d  ,17:00:17,2023-05-18
202111040,72  4e  ac  e5  ,17:00:20,2023-05-18
202348002,97  05  c3  5c  ,17:00:24,2023-05-18
202211096,eb  71  cf  4e  ,17:00:36,2023-05-18
202011007,9e  f8  20  14  ,17:00:39,2023-05-18
202111057,2b  3a  cf  4e  ,17:01:16,2023-05-18
